发布时间,转发数,评论数,收藏数,点赞数,动态内容
2018-02-01 11:42:08,5,22,1,16,2月份第一个交易日，近3000个股票下跌，今年也有78%的股票下跌，3467只股票今年算术平均跌幅高达5.55%，中位数跌幅高达6.18%，而上证50竟然还涨了8.73%：
2018-02-01 09:56:19,9,40,12,41,中国股市20多年来不仅仅给资本市场提供了大量的资金，也培养了一批投资者，积累了很多经验。但随着去年中国股市的变化，很多老经验已经失灵了，刻舟求剑的守着这些老经验可能会一败涂地，那么，有哪些老经验过时了呢？我先抛砖引玉：1、业绩差到底的，有望重组反弹2、盘子越小价值越大。3、赌ST股扭亏为盈。@交易小助手&nbsp;
2018-02-01 08:30:58,3,10,1,21,獐子岛的扇贝游走了，皇台酒业的6700万库存酒也没了。有人分析是这些扇贝偷吃了皇台酒业的酒，喝醉了找不到归家之路了。更为奇葩的是皇台酒业丢失了6700万库存酒，昨天竟然涨停了，还有人分析说昨天买皇台酒业的肯定是喝了这些酒后操作的。$獐子岛(SZ002069)$&nbsp;$皇台酒业(SZ000995)$&nbsp;
2018-02-01 06:22:38,4,3,4,11,其他详细指数及因子的估值及景气度见果仁网站：网页链接，用我的邀请码：AAHGQ注册后直接送一个月VIP
2018-01-31 20:41:28,9,39,5,19,$乐视网(SZ300104)$&nbsp;今天刚和北京的朋友聊天，说起我们公司原来的员工去了乐视做高管的（我不能说名字），也一样被骗借钱买的所谓优惠价格的乐视股票，现在整个人就窝在家里不敢出去，电话不敢接，一方面是不知道这些欠钱怎么还，一方面很多乐视的供应商来要钱，而且现在大量的乐视前员工去找工作，结果很多公司的HR有个默契：前乐视员工一个不要。真是里外不是人。
2018-01-31 18:51:00,0,5,2,12,在昨天乐视亏损100多亿和獐子岛扇贝游走等等十二个大雷的影响下，高达2685只股票下跌，中证1000指数创出近4年多的新低，而上涨的股票基本以大白马为主，无疑这十二个大雷导致投资者抱团取暖在大白马下：
2018-01-31 09:59:05,4,7,1,17,中证1000今天创下近4年的新低了，昨天的12个大雷利好白马，大家都去白马取暖了。
2018-01-31 06:24:55,0,1,2,12,其他详细指数及因子的估值及景气度见果仁网站：网页链接，用我的邀请码：AAHGQ注册后直接送一个月VIP
2018-01-30 15:15:47,0,11,1,15,大盘破10天后继续下跌，虽然不知道什么时候止跌，但还是看好后市：
2018-01-30 07:09:36,1,1,6,7,其他详细指数及因子的估值及景气度见果仁网站：网页链接，用我的邀请码：AAHGQ注册后直接送一个月VIP
2018-01-29 15:16:18,2,5,3,21,今天78%的股票下跌，虽然今年大部分指数还是红的，但不管是全体股票的算术平均涨幅还是中位数涨幅都出现负数了：
2018-01-29 11:54:06,54,70,95,158,熊市是急涨缓跌，一看到急涨就熬不住了，跟进去就套住，套住了就等解套，等解套就天天跌，突然涨了一天又补仓想降低成本，想不到又开始下跌，如此周而复始，直到套的死死的，就躺下装死。牛市是急跌缓涨，天天涨天天涨，总觉得会下跌后再买进，结果就是不跌反涨，终于熬不住了冲击去了，一个暴跌吓死了，要么有点微利就退出了，美其名曰保住胜利成果，结果一个牛市下来盈利无几，最后一个暴跌全部套住。这就是大部分散户在牛市和熊市的写照
2018-01-28 17:15:42,4,68,0,60,好了，最后一个红包也发了，钱包了1分钱都没了
2018-01-28 17:14:44,23,48,0,40,祝球友们万事如意!
2018-01-28 17:11:49,0,27,0,82,抱歉，还有最后一个红包，手机卡住了，让我重启一下手机
2018-01-28 17:07:34,85,96,0,50,祝球友们家庭和谐!
2018-01-28 17:06:04,63,72,0,33,祝球友们学业进步!
2018-01-28 17:04:53,49,61,0,29,祝球友们事业有成!
2018-01-28 17:03:05,45,52,0,30,祝球友们全家安康!
2018-01-28 17:00:25,22,39,0,23,祝球友们股票天天涨停！
2018-01-28 16:57:12,15,35,0,21,祝球友们心想事成!
2018-01-28 16:54:58,11,28,0,17,感谢10万粉丝的支持！
2018-01-28 16:53:24,1,22,0,47,已经超过10万粉丝了，我开始发红包了
2018-01-28 16:47:37,5,29,0,32,@不明真相的群众[¥88.00]  从2016年年初正式上雪球到今天已经两年多了，短短的两年多时间已经积累了近10万粉丝，现在离开10万还有几十个的差距，等到10万粉丝时我把雪球钱包里的钱全部作为红包发给大家，感谢雪球，感谢方丈@不明真相的群众 感谢广大雪友们的支持，提前给大家拜年！
2018-01-28 16:42:02,6,34,0,32,从2016年年初正式上雪球到今天已经两年多了，短短的两年多时间已经积累了近10万粉丝，现在离开10万还有几十个的差距，等到10万粉丝时我把雪球钱包里的钱全部作为红包发给大家，感谢雪球，感谢方丈@不明真相的群众&nbsp;感谢广大雪友们的支持，提前给大家拜年！
2018-01-27 11:19:20,2,1,3,16,其他详细指数及因子的估值及景气度见果仁网站：网页链接，用我的邀请码：AAHGQ注册后直接送一个月VIP
2018-01-26 15:35:54,2,8,2,22,看看指数都涨的不错，但今天还是有近2000只股票是下跌的，50只歇了一天就开始工作了：
2018-01-26 08:15:19,1,16,2,34,最后一次提醒：截至到昨天收盘，13瑞水泥（124161）净价99.76元，全价106.685元，今天是最后一个赎回日，也是我们小散卖给机构的最后一个交易日，千万别忘记了，否则下周价格将大幅度下降而且成交稀少。上次977再三提醒，最后还是有十多个网友忘记卖出来问我怎么办？过了这个村就没有这个店了，不要对自己的钱不负责。
2018-01-26 07:48:17,0,0,5,7,其他详细指数及因子的估值及景气度见果仁网站：网页链接，用我的邀请码：AAHGQ注册后直接送一个月VIP
2018-01-25 17:25:21,0,10,0,25,截至到今天收盘，13瑞水泥（124161）净价99.76元，全价106.685元，明天是最后一个赎回日，也是我们小散卖给机构的最后一个交易日，千万别忘记了，否则下周价格将大幅度下降而且成交稀少。上次977再三提醒，最后还是有十多个网友忘记卖出来问我怎么办？过了这个村就没有这个店了，不要对自己的钱不负责。
2018-01-25 15:22:06,0,10,4,21,50终于以十九连阳结束了前无古人可能也是后无来者的记录。创业板已经亢奋了几天了，估计这一波也到头了，追高的可能又要套一段时间了：
2018-01-25 14:37:53,1,11,0,12,看样子50就是止步于19连阳了，目的已经达到了。
2018-01-25 10:35:31,4,18,2,31,大票一涨小票就跌，小票一涨大票就跌，过去牛市的大小票齐涨的现象再也没了，也说明市场增量资金至少不多。
2018-01-25 06:58:22,0,1,4,10,其他详细指数及因子的估值及景气度见果仁网站：网页链接，用我的邀请码：AAHGQ注册后直接送一个月VIP
2018-01-24 15:16:26,2,18,0,10,今天复牌的乐视网竟然成交了3300多万，看来乐视复牌成了创业板反弹的契机了，50也在最后3分钟奇迹般的翻红，继续着十九连阳的世纪奇迹：
2018-01-24 14:58:34,1,13,1,18,50在最后3分钟还是硬要凑个19连阳
2018-01-24 14:23:52,0,7,1,36,看来真是乐视复牌是创业板最大的利好了
2018-01-24 10:38:49,0,5,1,11,今天大盘太有戏剧性了：大小票交换场地，哈哈
2018-01-24 09:26:30,2,31,1,6,$乐视网(SZ300104)$&nbsp;今天开盘竟然成交了716万，都是哪些人在买啊？
2018-01-24 06:21:58,0,1,3,14,其他详细指数及因子的估值及景气度见果仁网站：网页链接，用我的邀请码：AAHGQ注册后直接送一个月VIP
2018-01-23 15:25:44,1,12,1,14,银行歇了一天，今天又开始大涨，感觉是银行、白马轮番上阵，非要把最后一个空头转多后大盘才会有像样的调整：
2018-01-23 12:10:27,1,2,7,16,&nbsp;这是柳总今年1月6日参加我们传奇社年会上的讲话网页链接$联想控股(03396)$
2018-01-23 12:02:36,5,10,7,32,早上把昨天在涨停价上卖出的格力电器的资金再次抄底买进格力。卖出122442后买入112188.持有的分级B150176、150228、150118均大涨，可惜仓位非常低。今年感觉可能会走成2015年的缩小版，最佳的策略是上半年买分级B，下半年买分级A。
2018-01-23 06:18:36,0,0,2,12,其他详细指数及因子的估值及景气度见果仁网站：网页链接，用我的邀请码：AAHGQ注册后直接送一个月VIP
2018-01-22 18:12:55,2,11,2,27,中国平安H股连续逼空大涨，今天涨了3.05%后，A/H价格一样了，港资今天又净买入中国平安A股2.59亿，看好平安A股。
2018-01-22 15:17:59,0,17,0,17,上周没表现的家电版块大涨6.09%，我实盘持有的龙头格力竟然涨停：
2018-01-22 07:28:55,0,0,0,10,其他详细指数及因子的估值及景气度见果仁网站：网页链接，用我的邀请码：AAHGQ注册后直接送一个月VIP
2018-01-19 17:42:45,1,13,0,12,香港市场权重股腾讯、中国平安、工商银行等权重股在最后一分钟激拉，有什么利好？
2018-01-19 15:22:10,3,15,0,11,本周银行一枝独秀，71%以上的股票都下跌了：
2018-01-19 08:19:14,2,10,6,32,今天申购常熟银行可转债，783128，最新业绩快报：常熟银行营业收入2017年同比增加10.7%，4季度环比增长5.76%；归母净利润2017同比增加21.71%，4季度环比增长15.7%，目前可转债折价率为6.97%，安全性很高，建议申购。
2018-01-19 06:40:38,1,6,5,11,昨天银行大涨，但按照PEPB估值看，中证银行板块的PE7.97、PB1.04依然是所有板块中最低估的板块。其他详细指数及因子的估值及景气度见果仁网站：网页链接，用我的邀请码：AAHGQ注册后直接送一个月VIP
2018-01-18 17:07:21,1,15,2,11,50靠银行强烈拉动，但上涨的股票只有48%，两级分化依然严重，而且根本看不出改变的迹象：
2018-01-18 07:46:36,7,25,11,56,昨天盘中回调，大盘有阶段性见顶迹象，但我依然还是满仓。因为一次择时成功需要卖出买入两次成功才有效。即使每次有70%的把握，两次都踏准的概率也只有70%*70%=49%还不到一半的概率，况且我们很多人猜中一次的概率都没有70%。
2018-01-18 05:49:09,0,1,3,4,其他详细指数及因子的估值及景气度见果仁网站：网页链接，用我的邀请码：AAHGQ注册后直接送一个月VIP
2018-01-17 15:27:22,0,5,1,8,今天白马损失惨重，三胖显威风，把指数拉到高位：
2018-01-17 11:24:33,2,26,1,31,今天盘面非常有戏剧性，大盘创出阶段性高点，银行、券商大涨，创业板等小票大跌，等你割了小票去追大票，上午都没收盘结果上证指数变绿、创业板翻红，完全反转。估计割肉小票追大票的小散们要么骂gjd，要么自己抽自己。
2018-01-17 05:10:30,0,2,2,6,其他详细指数及因子的估值及景气度见果仁网站：网页链接，用我的邀请码：AAHGQ注册后直接送一个月VIP
2018-01-16 15:25:22,1,4,0,10,今天房地产板块大涨，而石油、航空等下跌。虽然今天70%的股票上涨，但本周两天累计还是只有不到23%的股票上涨，77%以上的股票下跌，尤其是创业板，本周才两天已经大跌了3.14%：
2018-01-16 05:45:52,1,2,5,15,其他详细指数及因子的估值及景气度见果仁网站：网页链接，用我的邀请码：AAHGQ注册后直接送一个月VIP
2018-01-15 21:28:39,1,2,0,3,【我的2017雪球原创专栏年度报告】 我是雪球原创专栏作者 @持有封基 ，欢迎围观我的2017年度创作成绩单，还有18年的预测哦~ #晒年度报告得雪球日历#网页链接
2018-01-15 15:19:06,0,14,2,16,今天严重两极分化，2782只股票下跌，仅有457只股票上涨，上涨比例仅仅14.11%，同时大盘也止步于十一连阳，经过今天小票的大跌，今年中证1000已经下跌了1.25%，创业板指数已经下跌了1.14%，中证500也只有微涨了0.04%，而上证50则大涨了6.59%。经过这样的涨跌，大票肯定会调整，小票也肯定会反弹，但经过调整和反弹后各自继续朝着各自的路径继续涨跌。
2018-01-15 11:45:19,4,15,1,15,截至到中午收盘，代表小票的中证1000今天上午大跌1.66%，今年下跌0.11%，创业板大跌1.72%，今年仅仅上涨0.14%。而上证50今天上午大涨1.21%，今年大涨了6.81%，延续着去年两级分化的行情，而且这种行情将以高估值的小票进一退二继续着。很多人盼望的小票反弹可能它的力度还没有下跌的力度强，最主要的原因还是估值高，即使经过1年多的下跌，很多小票的估值还是高高在上。
2018-01-15 06:00:35,1,0,5,11,其他详细指数及因子的估值及景气度见果仁网站：网页链接，用我的邀请码：AAHGQ注册后直接送一个月VIP
